id,level,unit_id,module,submodule,pr,capability_code,capability,lens_code,lens,layout_id
M-COMEX-Q0218,MODULE,M-COMEX,COMEX,,,CREATE,criação e edição,CTRL,"controle, risco e auditoria",LAY-04
M-COMEX-Q0219,MODULE,M-COMEX,COMEX,,,CREATE,criação e edição,MET,métrica e observabilidade,LAY-04
M-COMEX-Q0220,MODULE,M-COMEX,COMEX,,,CREATE,criação e edição,ACC,aceite e evolução,LAY-04
M-COMEX-Q0221,MODULE,M-COMEX,COMEX,,,BULK,ações em lote,ESC,escopo estratégico,LAY-07
M-COMEX-Q0222,MODULE,M-COMEX,COMEX,,,BULK,ações em lote,OWN,ownership e governança,LAY-07
M-COMEX-Q0223,MODULE,M-COMEX,COMEX,,,BULK,ações em lote,FLOW,fluxo ponta a ponta,LAY-07
M-COMEX-Q0224,MODULE,M-COMEX,COMEX,,,BULK,ações em lote,DATA,dados e fonte da verdade,LAY-07
M-COMEX-Q0225,MODULE,M-COMEX,COMEX,,,BULK,ações em lote,RULE,regra e parametrização,LAY-07
M-COMEX-Q0226,MODULE,M-COMEX,COMEX,,,BULK,ações em lote,UX,layout e experiência,LAY-07
M-COMEX-Q0227,MODULE,M-COMEX,COMEX,,,BULK,ações em lote,AUTO,automação e tempo,LAY-07
M-COMEX-Q0228,MODULE,M-COMEX,COMEX,,,BULK,ações em lote,CTRL,"controle, risco e auditoria",LAY-07
M-COMEX-Q0229,MODULE,M-COMEX,COMEX,,,BULK,ações em lote,MET,métrica e observabilidade,LAY-07
M-COMEX-Q0230,MODULE,M-COMEX,COMEX,,,BULK,ações em lote,ACC,aceite e evolução,LAY-07
M-COMEX-Q0231,MODULE,M-COMEX,COMEX,,,KEY,atalhos e teclado,ESC,escopo estratégico,LAY-18
M-COMEX-Q0232,MODULE,M-COMEX,COMEX,,,KEY,atalhos e teclado,OWN,ownership e governança,LAY-18
M-COMEX-Q0233,MODULE,M-COMEX,COMEX,,,KEY,atalhos e teclado,FLOW,fluxo ponta a ponta,LAY-18
M-COMEX-Q0234,MODULE,M-COMEX,COMEX,,,KEY,atalhos e teclado,DATA,dados e fonte da verdade,LAY-18
M-COMEX-Q0235,MODULE,M-COMEX,COMEX,,,KEY,atalhos e teclado,RULE,regra e parametrização,LAY-18
M-COMEX-Q0236,MODULE,M-COMEX,COMEX,,,KEY,atalhos e teclado,UX,layout e experiência,LAY-18
M-COMEX-Q0237,MODULE,M-COMEX,COMEX,,,KEY,atalhos e teclado,AUTO,automação e tempo,LAY-18
M-COMEX-Q0238,MODULE,M-COMEX,COMEX,,,KEY,atalhos e teclado,CTRL,"controle, risco e auditoria",LAY-18
M-COMEX-Q0239,MODULE,M-COMEX,COMEX,,,KEY,atalhos e teclado,MET,métrica e observabilidade,LAY-18
M-COMEX-Q0240,MODULE,M-COMEX,COMEX,,,KEY,atalhos e teclado,ACC,aceite e evolução,LAY-18
M-COMEX-Q0241,MODULE,M-COMEX,COMEX,,,NOTIF,notificações,ESC,escopo estratégico,LAY-14
M-COMEX-Q0242,MODULE,M-COMEX,COMEX,,,NOTIF,notificações,OWN,ownership e governança,LAY-14
M-COMEX-Q0243,MODULE,M-COMEX,COMEX,,,NOTIF,notificações,FLOW,fluxo ponta a ponta,LAY-14
M-COMEX-Q0244,MODULE,M-COMEX,COMEX,,,NOTIF,notificações,DATA,dados e fonte da verdade,LAY-14
M-COMEX-Q0245,MODULE,M-COMEX,COMEX,,,NOTIF,notificações,RULE,regra e parametrização,LAY-14
M-COMEX-Q0246,MODULE,M-COMEX,COMEX,,,NOTIF,notificações,UX,layout e experiência,LAY-14
M-COMEX-Q0247,MODULE,M-COMEX,COMEX,,,NOTIF,notificações,AUTO,automação e tempo,LAY-14
M-COMEX-Q0248,MODULE,M-COMEX,COMEX,,,NOTIF,notificações,CTRL,"controle, risco e auditoria",LAY-14
M-COMEX-Q0249,MODULE,M-COMEX,COMEX,,,NOTIF,notificações,MET,métrica e observabilidade,LAY-14
M-COMEX-Q0250,MODULE,M-COMEX,COMEX,,,NOTIF,notificações,ACC,aceite e evolução,LAY-14
M-COMEX-Q0251,MODULE,M-COMEX,COMEX,,,TASK,"tarefas, SLA e filas",ESC,escopo estratégico,LAY-03
M-COMEX-Q0252,MODULE,M-COMEX,COMEX,,,TASK,"tarefas, SLA e filas",OWN,ownership e governança,LAY-03
M-COMEX-Q0253,MODULE,M-COMEX,COMEX,,,TASK,"tarefas, SLA e filas",FLOW,fluxo ponta a ponta,LAY-03
M-COMEX-Q0254,MODULE,M-COMEX,COMEX,,,TASK,"tarefas, SLA e filas",DATA,dados e fonte da verdade,LAY-03
M-COMEX-Q0255,MODULE,M-COMEX,COMEX,,,TASK,"tarefas, SLA e filas",RULE,regra e parametrização,LAY-03
M-COMEX-Q0256,MODULE,M-COMEX,COMEX,,,TASK,"tarefas, SLA e filas",UX,layout e experiência,LAY-03
M-COMEX-Q0257,MODULE,M-COMEX,COMEX,,,TASK,"tarefas, SLA e filas",AUTO,automação e tempo,LAY-03
M-COMEX-Q0258,MODULE,M-COMEX,COMEX,,,TASK,"tarefas, SLA e filas",CTRL,"controle, risco e auditoria",LAY-03
M-COMEX-Q0259,MODULE,M-COMEX,COMEX,,,TASK,"tarefas, SLA e filas",MET,métrica e observabilidade,LAY-03
M-COMEX-Q0260,MODULE,M-COMEX,COMEX,,,TASK,"tarefas, SLA e filas",ACC,aceite e evolução,LAY-03
M-COMEX-Q0261,MODULE,M-COMEX,COMEX,,,COLLAB,comentários e colaboração,ESC,escopo estratégico,LAY-14
M-COMEX-Q0262,MODULE,M-COMEX,COMEX,,,COLLAB,comentários e colaboração,OWN,ownership e governança,LAY-14
M-COMEX-Q0263,MODULE,M-COMEX,COMEX,,,COLLAB,comentários e colaboração,FLOW,fluxo ponta a ponta,LAY-14
M-COMEX-Q0264,MODULE,M-COMEX,COMEX,,,COLLAB,comentários e colaboração,DATA,dados e fonte da verdade,LAY-14
M-COMEX-Q0265,MODULE,M-COMEX,COMEX,,,COLLAB,comentários e colaboração,RULE,regra e parametrização,LAY-14
M-COMEX-Q0266,MODULE,M-COMEX,COMEX,,,COLLAB,comentários e colaboração,UX,layout e experiência,LAY-14
M-COMEX-Q0267,MODULE,M-COMEX,COMEX,,,COLLAB,comentários e colaboração,AUTO,automação e tempo,LAY-14
M-COMEX-Q0268,MODULE,M-COMEX,COMEX,,,COLLAB,comentários e colaboração,CTRL,"controle, risco e auditoria",LAY-14
M-COMEX-Q0269,MODULE,M-COMEX,COMEX,,,COLLAB,comentários e colaboração,MET,métrica e observabilidade,LAY-14
M-COMEX-Q0270,MODULE,M-COMEX,COMEX,,,COLLAB,comentários e colaboração,ACC,aceite e evolução,LAY-14
M-COMEX-Q0271,MODULE,M-COMEX,COMEX,,,TIME,timeline e histórico,ESC,escopo estratégico,LAY-09
M-COMEX-Q0272,MODULE,M-COMEX,COMEX,,,TIME,timeline e histórico,OWN,ownership e governança,LAY-09
M-COMEX-Q0273,MODULE,M-COMEX,COMEX,,,TIME,timeline e histórico,FLOW,fluxo ponta a ponta,LAY-09
M-COMEX-Q0274,MODULE,M-COMEX,COMEX,,,TIME,timeline e histórico,DATA,dados e fonte da verdade,LAY-09
M-COMEX-Q0275,MODULE,M-COMEX,COMEX,,,TIME,timeline e histórico,RULE,regra e parametrização,LAY-09
M-COMEX-Q0276,MODULE,M-COMEX,COMEX,,,TIME,timeline e histórico,UX,layout e experiência,LAY-09
M-COMEX-Q0277,MODULE,M-COMEX,COMEX,,,TIME,timeline e histórico,AUTO,automação e tempo,LAY-09
M-COMEX-Q0278,MODULE,M-COMEX,COMEX,,,TIME,timeline e histórico,CTRL,"controle, risco e auditoria",LAY-09
M-COMEX-Q0279,MODULE,M-COMEX,COMEX,,,TIME,timeline e histórico,MET,métrica e observabilidade,LAY-09
M-COMEX-Q0280,MODULE,M-COMEX,COMEX,,,TIME,timeline e histórico,ACC,aceite e evolução,LAY-09
M-COMEX-Q0281,MODULE,M-COMEX,COMEX,,,AUDIT,auditoria,ESC,escopo estratégico,LAY-09
M-COMEX-Q0282,MODULE,M-COMEX,COMEX,,,AUDIT,auditoria,OWN,ownership e governança,LAY-09
M-COMEX-Q0283,MODULE,M-COMEX,COMEX,,,AUDIT,auditoria,FLOW,fluxo ponta a ponta,LAY-09
M-COMEX-Q0284,MODULE,M-COMEX,COMEX,,,AUDIT,auditoria,DATA,dados e fonte da verdade,LAY-09
M-COMEX-Q0285,MODULE,M-COMEX,COMEX,,,AUDIT,auditoria,RULE,regra e parametrização,LAY-09
M-COMEX-Q0286,MODULE,M-COMEX,COMEX,,,AUDIT,auditoria,UX,layout e experiência,LAY-09
M-COMEX-Q0287,MODULE,M-COMEX,COMEX,,,AUDIT,auditoria,AUTO,automação e tempo,LAY-09
M-COMEX-Q0288,MODULE,M-COMEX,COMEX,,,AUDIT,auditoria,CTRL,"controle, risco e auditoria",LAY-09
M-COMEX-Q0289,MODULE,M-COMEX,COMEX,,,AUDIT,auditoria,MET,métrica e observabilidade,LAY-09
M-COMEX-Q0290,MODULE,M-COMEX,COMEX,,,AUDIT,auditoria,ACC,aceite e evolução,LAY-09
M-COMEX-Q0291,MODULE,M-COMEX,COMEX,,,PERM,permissões,ESC,escopo estratégico,LAY-12
M-COMEX-Q0292,MODULE,M-COMEX,COMEX,,,PERM,permissões,OWN,ownership e governança,LAY-12
M-COMEX-Q0293,MODULE,M-COMEX,COMEX,,,PERM,permissões,FLOW,fluxo ponta a ponta,LAY-12
M-COMEX-Q0294,MODULE,M-COMEX,COMEX,,,PERM,permissões,DATA,dados e fonte da verdade,LAY-12
M-COMEX-Q0295,MODULE,M-COMEX,COMEX,,,PERM,permissões,RULE,regra e parametrização,LAY-12
M-COMEX-Q0296,MODULE,M-COMEX,COMEX,,,PERM,permissões,UX,layout e experiência,LAY-12
M-COMEX-Q0297,MODULE,M-COMEX,COMEX,,,PERM,permissões,AUTO,automação e tempo,LAY-12
M-COMEX-Q0298,MODULE,M-COMEX,COMEX,,,PERM,permissões,CTRL,"controle, risco e auditoria",LAY-12
M-COMEX-Q0299,MODULE,M-COMEX,COMEX,,,PERM,permissões,MET,métrica e observabilidade,LAY-12
M-COMEX-Q0300,MODULE,M-COMEX,COMEX,,,PERM,permissões,ACC,aceite e evolução,LAY-12
M-COMEX-Q0301,MODULE,M-COMEX,COMEX,,,SOD,segregação de funções,ESC,escopo estratégico,LAY-13
M-COMEX-Q0302,MODULE,M-COMEX,COMEX,,,SOD,segregação de funções,OWN,ownership e governança,LAY-13
M-COMEX-Q0303,MODULE,M-COMEX,COMEX,,,SOD,segregação de funções,FLOW,fluxo ponta a ponta,LAY-13
M-COMEX-Q0304,MODULE,M-COMEX,COMEX,,,SOD,segregação de funções,DATA,dados e fonte da verdade,LAY-13
M-COMEX-Q0305,MODULE,M-COMEX,COMEX,,,SOD,segregação de funções,RULE,regra e parametrização,LAY-13
M-COMEX-Q0306,MODULE,M-COMEX,COMEX,,,SOD,segregação de funções,UX,layout e experiência,LAY-13
M-COMEX-Q0307,MODULE,M-COMEX,COMEX,,,SOD,segregação de funções,AUTO,automação e tempo,LAY-13
M-COMEX-Q0308,MODULE,M-COMEX,COMEX,,,SOD,segregação de funções,CTRL,"controle, risco e auditoria",LAY-13
M-COMEX-Q0309,MODULE,M-COMEX,COMEX,,,SOD,segregação de funções,MET,métrica e observabilidade,LAY-13
M-COMEX-Q0310,MODULE,M-COMEX,COMEX,,,SOD,segregação de funções,ACC,aceite e evolução,LAY-13
M-COMEX-Q0311,MODULE,M-COMEX,COMEX,,,OFF,operação offline,ESC,escopo estratégico,LAY-19
M-COMEX-Q0312,MODULE,M-COMEX,COMEX,,,OFF,operação offline,OWN,ownership e governança,LAY-19
M-COMEX-Q0313,MODULE,M-COMEX,COMEX,,,OFF,operação offline,FLOW,fluxo ponta a ponta,LAY-19
M-COMEX-Q0314,MODULE,M-COMEX,COMEX,,,OFF,operação offline,DATA,dados e fonte da verdade,LAY-19
M-COMEX-Q0315,MODULE,M-COMEX,COMEX,,,OFF,operação offline,RULE,regra e parametrização,LAY-19
M-COMEX-Q0316,MODULE,M-COMEX,COMEX,,,OFF,operação offline,UX,layout e experiência,LAY-19
M-COMEX-Q0317,MODULE,M-COMEX,COMEX,,,OFF,operação offline,AUTO,automação e tempo,LAY-19
M-COMEX-Q0318,MODULE,M-COMEX,COMEX,,,OFF,operação offline,CTRL,"controle, risco e auditoria",LAY-19
M-COMEX-Q0319,MODULE,M-COMEX,COMEX,,,OFF,operação offline,MET,métrica e observabilidade,LAY-19
M-COMEX-Q0320,MODULE,M-COMEX,COMEX,,,OFF,operação offline,ACC,aceite e evolução,LAY-19
M-COMEX-Q0321,MODULE,M-COMEX,COMEX,,,SYNC,sincronização,ESC,escopo estratégico,LAY-19
M-COMEX-Q0322,MODULE,M-COMEX,COMEX,,,SYNC,sincronização,OWN,ownership e governança,LAY-19
M-COMEX-Q0323,MODULE,M-COMEX,COMEX,,,SYNC,sincronização,FLOW,fluxo ponta a ponta,LAY-19
M-COMEX-Q0324,MODULE,M-COMEX,COMEX,,,SYNC,sincronização,DATA,dados e fonte da verdade,LAY-19
M-COMEX-Q0325,MODULE,M-COMEX,COMEX,,,SYNC,sincronização,RULE,regra e parametrização,LAY-19
M-COMEX-Q0326,MODULE,M-COMEX,COMEX,,,SYNC,sincronização,UX,layout e experiência,LAY-19
M-COMEX-Q0327,MODULE,M-COMEX,COMEX,,,SYNC,sincronização,AUTO,automação e tempo,LAY-19
M-COMEX-Q0328,MODULE,M-COMEX,COMEX,,,SYNC,sincronização,CTRL,"controle, risco e auditoria",LAY-19
M-COMEX-Q0329,MODULE,M-COMEX,COMEX,,,SYNC,sincronização,MET,métrica e observabilidade,LAY-19
M-COMEX-Q0330,MODULE,M-COMEX,COMEX,,,SYNC,sincronização,ACC,aceite e evolução,LAY-19
M-COMEX-Q0331,MODULE,M-COMEX,COMEX,,,CONFLICT,conflitos de sincronização,ESC,escopo estratégico,LAY-06
M-COMEX-Q0332,MODULE,M-COMEX,COMEX,,,CONFLICT,conflitos de sincronização,OWN,ownership e governança,LAY-06
M-COMEX-Q0333,MODULE,M-COMEX,COMEX,,,CONFLICT,conflitos de sincronização,FLOW,fluxo ponta a ponta,LAY-06
M-COMEX-Q0334,MODULE,M-COMEX,COMEX,,,CONFLICT,conflitos de sincronização,DATA,dados e fonte da verdade,LAY-06
M-COMEX-Q0335,MODULE,M-COMEX,COMEX,,,CONFLICT,conflitos de sincronização,RULE,regra e parametrização,LAY-06
M-COMEX-Q0336,MODULE,M-COMEX,COMEX,,,CONFLICT,conflitos de sincronização,UX,layout e experiência,LAY-06
M-COMEX-Q0337,MODULE,M-COMEX,COMEX,,,CONFLICT,conflitos de sincronização,AUTO,automação e tempo,LAY-06
M-COMEX-Q0338,MODULE,M-COMEX,COMEX,,,CONFLICT,conflitos de sincronização,CTRL,"controle, risco e auditoria",LAY-06
M-COMEX-Q0339,MODULE,M-COMEX,COMEX,,,CONFLICT,conflitos de sincronização,MET,métrica e observabilidade,LAY-06
M-COMEX-Q0340,MODULE,M-COMEX,COMEX,,,CONFLICT,conflitos de sincronização,ACC,aceite e evolução,LAY-06
M-COMEX-Q0341,MODULE,M-COMEX,COMEX,,,API,API e contratos,ESC,escopo estratégico,LAY-12
M-COMEX-Q0342,MODULE,M-COMEX,COMEX,,,API,API e contratos,OWN,ownership e governança,LAY-12
M-COMEX-Q0343,MODULE,M-COMEX,COMEX,,,API,API e contratos,FLOW,fluxo ponta a ponta,LAY-12
M-COMEX-Q0344,MODULE,M-COMEX,COMEX,,,API,API e contratos,DATA,dados e fonte da verdade,LAY-12
M-COMEX-Q0345,MODULE,M-COMEX,COMEX,,,API,API e contratos,RULE,regra e parametrização,LAY-12
M-COMEX-Q0346,MODULE,M-COMEX,COMEX,,,API,API e contratos,UX,layout e experiência,LAY-12
M-COMEX-Q0347,MODULE,M-COMEX,COMEX,,,API,API e contratos,AUTO,automação e tempo,LAY-12
M-COMEX-Q0348,MODULE,M-COMEX,COMEX,,,API,API e contratos,CTRL,"controle, risco e auditoria",LAY-12
M-COMEX-Q0349,MODULE,M-COMEX,COMEX,,,API,API e contratos,MET,métrica e observabilidade,LAY-12
M-COMEX-Q0350,MODULE,M-COMEX,COMEX,,,API,API e contratos,ACC,aceite e evolução,LAY-12
M-COMEX-Q0351,MODULE,M-COMEX,COMEX,,,EVENT,eventos e integrações assíncronas,ESC,escopo estratégico,LAY-12
M-COMEX-Q0352,MODULE,M-COMEX,COMEX,,,EVENT,eventos e integrações assíncronas,OWN,ownership e governança,LAY-12
M-COMEX-Q0353,MODULE,M-COMEX,COMEX,,,EVENT,eventos e integrações assíncronas,FLOW,fluxo ponta a ponta,LAY-12
M-COMEX-Q0354,MODULE,M-COMEX,COMEX,,,EVENT,eventos e integrações assíncronas,DATA,dados e fonte da verdade,LAY-12
M-COMEX-Q0355,MODULE,M-COMEX,COMEX,,,EVENT,eventos e integrações assíncronas,RULE,regra e parametrização,LAY-12
M-COMEX-Q0356,MODULE,M-COMEX,COMEX,,,EVENT,eventos e integrações assíncronas,UX,layout e experiência,LAY-12
M-COMEX-Q0357,MODULE,M-COMEX,COMEX,,,EVENT,eventos e integrações assíncronas,AUTO,automação e tempo,LAY-12
M-COMEX-Q0358,MODULE,M-COMEX,COMEX,,,EVENT,eventos e integrações assíncronas,CTRL,"controle, risco e auditoria",LAY-12
M-COMEX-Q0359,MODULE,M-COMEX,COMEX,,,EVENT,eventos e integrações assíncronas,MET,métrica e observabilidade,LAY-12
M-COMEX-Q0360,MODULE,M-COMEX,COMEX,,,EVENT,eventos e integrações assíncronas,ACC,aceite e evolução,LAY-12
M-COMEX-Q0361,MODULE,M-COMEX,COMEX,,,IDEMP,idempotência e duplicidade,ESC,escopo estratégico,LAY-06
M-COMEX-Q0362,MODULE,M-COMEX,COMEX,,,IDEMP,idempotência e duplicidade,OWN,ownership e governança,LAY-06
M-COMEX-Q0363,MODULE,M-COMEX,COMEX,,,IDEMP,idempotência e duplicidade,FLOW,fluxo ponta a ponta,LAY-06
M-COMEX-Q0364,MODULE,M-COMEX,COMEX,,,IDEMP,idempotência e duplicidade,DATA,dados e fonte da verdade,LAY-06
M-COMEX-Q0365,MODULE,M-COMEX,COMEX,,,IDEMP,idempotência e duplicidade,RULE,regra e parametrização,LAY-06
M-COMEX-Q0366,MODULE,M-COMEX,COMEX,,,IDEMP,idempotência e duplicidade,UX,layout e experiência,LAY-06
M-COMEX-Q0367,MODULE,M-COMEX,COMEX,,,IDEMP,idempotência e duplicidade,AUTO,automação e tempo,LAY-06
M-COMEX-Q0368,MODULE,M-COMEX,COMEX,,,IDEMP,idempotência e duplicidade,CTRL,"controle, risco e auditoria",LAY-06
M-COMEX-Q0369,MODULE,M-COMEX,COMEX,,,IDEMP,idempotência e duplicidade,MET,métrica e observabilidade,LAY-06
M-COMEX-Q0370,MODULE,M-COMEX,COMEX,,,IDEMP,idempotência e duplicidade,ACC,aceite e evolução,LAY-06
M-COMEX-Q0371,MODULE,M-COMEX,COMEX,,,EXT,integrações externas,ESC,escopo estratégico,LAY-20
M-COMEX-Q0372,MODULE,M-COMEX,COMEX,,,EXT,integrações externas,OWN,ownership e governança,LAY-20
M-COMEX-Q0373,MODULE,M-COMEX,COMEX,,,EXT,integrações externas,FLOW,fluxo ponta a ponta,LAY-20
M-COMEX-Q0374,MODULE,M-COMEX,COMEX,,,EXT,integrações externas,DATA,dados e fonte da verdade,LAY-20
M-COMEX-Q0375,MODULE,M-COMEX,COMEX,,,EXT,integrações externas,RULE,regra e parametrização,LAY-20
M-COMEX-Q0376,MODULE,M-COMEX,COMEX,,,EXT,integrações externas,UX,layout e experiência,LAY-20
M-COMEX-Q0377,MODULE,M-COMEX,COMEX,,,EXT,integrações externas,AUTO,automação e tempo,LAY-20
M-COMEX-Q0378,MODULE,M-COMEX,COMEX,,,EXT,integrações externas,CTRL,"controle, risco e auditoria",LAY-20
M-COMEX-Q0379,MODULE,M-COMEX,COMEX,,,EXT,integrações externas,MET,métrica e observabilidade,LAY-20
M-COMEX-Q0380,MODULE,M-COMEX,COMEX,,,EXT,integrações externas,ACC,aceite e evolução,LAY-20
M-COMEX-Q0381,MODULE,M-COMEX,COMEX,,,CALC,cálculos e fórmulas,ESC,escopo estratégico,LAY-21
M-COMEX-Q0382,MODULE,M-COMEX,COMEX,,,CALC,cálculos e fórmulas,OWN,ownership e governança,LAY-21
M-COMEX-Q0383,MODULE,M-COMEX,COMEX,,,CALC,cálculos e fórmulas,FLOW,fluxo ponta a ponta,LAY-21
M-COMEX-Q0384,MODULE,M-COMEX,COMEX,,,CALC,cálculos e fórmulas,DATA,dados e fonte da verdade,LAY-21
M-COMEX-Q0385,MODULE,M-COMEX,COMEX,,,CALC,cálculos e fórmulas,RULE,regra e parametrização,LAY-21
M-COMEX-Q0386,MODULE,M-COMEX,COMEX,,,CALC,cálculos e fórmulas,UX,layout e experiência,LAY-21
M-COMEX-Q0387,MODULE,M-COMEX,COMEX,,,CALC,cálculos e fórmulas,AUTO,automação e tempo,LAY-21
M-COMEX-Q0388,MODULE,M-COMEX,COMEX,,,CALC,cálculos e fórmulas,CTRL,"controle, risco e auditoria",LAY-21
M-COMEX-Q0389,MODULE,M-COMEX,COMEX,,,CALC,cálculos e fórmulas,MET,métrica e observabilidade,LAY-21
M-COMEX-Q0390,MODULE,M-COMEX,COMEX,,,CALC,cálculos e fórmulas,ACC,aceite e evolução,LAY-21
M-COMEX-Q0391,MODULE,M-COMEX,COMEX,,,FX,"moeda, câmbio e arredondamento",ESC,escopo estratégico,LAY-21
M-COMEX-Q0392,MODULE,M-COMEX,COMEX,,,FX,"moeda, câmbio e arredondamento",OWN,ownership e governança,LAY-21
M-COMEX-Q0393,MODULE,M-COMEX,COMEX,,,FX,"moeda, câmbio e arredondamento",FLOW,fluxo ponta a ponta,LAY-21
M-COMEX-Q0394,MODULE,M-COMEX,COMEX,,,FX,"moeda, câmbio e arredondamento",DATA,dados e fonte da verdade,LAY-21
M-COMEX-Q0395,MODULE,M-COMEX,COMEX,,,FX,"moeda, câmbio e arredondamento",RULE,regra e parametrização,LAY-21
M-COMEX-Q0396,MODULE,M-COMEX,COMEX,,,FX,"moeda, câmbio e arredondamento",UX,layout e experiência,LAY-21
M-COMEX-Q0397,MODULE,M-COMEX,COMEX,,,FX,"moeda, câmbio e arredondamento",AUTO,automação e tempo,LAY-21
M-COMEX-Q0398,MODULE,M-COMEX,COMEX,,,FX,"moeda, câmbio e arredondamento",CTRL,"controle, risco e auditoria",LAY-21
M-COMEX-Q0399,MODULE,M-COMEX,COMEX,,,FX,"moeda, câmbio e arredondamento",MET,métrica e observabilidade,LAY-21
M-COMEX-Q0400,MODULE,M-COMEX,COMEX,,,FX,"moeda, câmbio e arredondamento",ACC,aceite e evolução,LAY-21
M-COMEX-Q0401,MODULE,M-COMEX,COMEX,,,ACC,impacto contábil,ESC,escopo estratégico,LAY-22
M-COMEX-Q0402,MODULE,M-COMEX,COMEX,,,ACC,impacto contábil,OWN,ownership e governança,LAY-22
M-COMEX-Q0403,MODULE,M-COMEX,COMEX,,,ACC,impacto contábil,FLOW,fluxo ponta a ponta,LAY-22
M-COMEX-Q0404,MODULE,M-COMEX,COMEX,,,ACC,impacto contábil,DATA,dados e fonte da verdade,LAY-22
M-COMEX-Q0405,MODULE,M-COMEX,COMEX,,,ACC,impacto contábil,RULE,regra e parametrização,LAY-22
M-COMEX-Q0406,MODULE,M-COMEX,COMEX,,,ACC,impacto contábil,UX,layout e experiência,LAY-22
M-COMEX-Q0407,MODULE,M-COMEX,COMEX,,,ACC,impacto contábil,AUTO,automação e tempo,LAY-22
M-COMEX-Q0408,MODULE,M-COMEX,COMEX,,,ACC,impacto contábil,CTRL,"controle, risco e auditoria",LAY-22
M-COMEX-Q0409,MODULE,M-COMEX,COMEX,,,ACC,impacto contábil,MET,métrica e observabilidade,LAY-22
M-COMEX-Q0410,MODULE,M-COMEX,COMEX,,,ACC,impacto contábil,ACC,aceite e evolução,LAY-22
M-COMEX-Q0411,MODULE,M-COMEX,COMEX,,,TAX,impacto fiscal,ESC,escopo estratégico,LAY-23
M-COMEX-Q0412,MODULE,M-COMEX,COMEX,,,TAX,impacto fiscal,OWN,ownership e governança,LAY-23
M-COMEX-Q0413,MODULE,M-COMEX,COMEX,,,TAX,impacto fiscal,FLOW,fluxo ponta a ponta,LAY-23
M-COMEX-Q0414,MODULE,M-COMEX,COMEX,,,TAX,impacto fiscal,DATA,dados e fonte da verdade,LAY-23
M-COMEX-Q0415,MODULE,M-COMEX,COMEX,,,TAX,impacto fiscal,RULE,regra e parametrização,LAY-23
M-COMEX-Q0416,MODULE,M-COMEX,COMEX,,,TAX,impacto fiscal,UX,layout e experiência,LAY-23
M-COMEX-Q0417,MODULE,M-COMEX,COMEX,,,TAX,impacto fiscal,AUTO,automação e tempo,LAY-23
M-COMEX-Q0418,MODULE,M-COMEX,COMEX,,,TAX,impacto fiscal,CTRL,"controle, risco e auditoria",LAY-23
M-COMEX-Q0419,MODULE,M-COMEX,COMEX,,,TAX,impacto fiscal,MET,métrica e observabilidade,LAY-23
M-COMEX-Q0420,MODULE,M-COMEX,COMEX,,,TAX,impacto fiscal,ACC,aceite e evolução,LAY-23
M-COMEX-Q0421,MODULE,M-COMEX,COMEX,,,RECON,reconciliação,ESC,escopo estratégico,LAY-06
M-COMEX-Q0422,MODULE,M-COMEX,COMEX,,,RECON,reconciliação,OWN,ownership e governança,LAY-06
M-COMEX-Q0423,MODULE,M-COMEX,COMEX,,,RECON,reconciliação,FLOW,fluxo ponta a ponta,LAY-06
M-COMEX-Q0424,MODULE,M-COMEX,COMEX,,,RECON,reconciliação,DATA,dados e fonte da verdade,LAY-06
M-COMEX-Q0425,MODULE,M-COMEX,COMEX,,,RECON,reconciliação,RULE,regra e parametrização,LAY-06
M-COMEX-Q0426,MODULE,M-COMEX,COMEX,,,RECON,reconciliação,UX,layout e experiência,LAY-06
M-COMEX-Q0427,MODULE,M-COMEX,COMEX,,,RECON,reconciliação,AUTO,automação e tempo,LAY-06
M-COMEX-Q0428,MODULE,M-COMEX,COMEX,,,RECON,reconciliação,CTRL,"controle, risco e auditoria",LAY-06
M-COMEX-Q0429,MODULE,M-COMEX,COMEX,,,RECON,reconciliação,MET,métrica e observabilidade,LAY-06
M-COMEX-Q0430,MODULE,M-COMEX,COMEX,,,RECON,reconciliação,ACC,aceite e evolução,LAY-06
M-COMEX-Q0431,MODULE,M-COMEX,COMEX,,,REPORT,relatórios e drill-down,ESC,escopo estratégico,LAY-24
M-COMEX-Q0432,MODULE,M-COMEX,COMEX,,,REPORT,relatórios e drill-down,OWN,ownership e governança,LAY-24
M-COMEX-Q0433,MODULE,M-COMEX,COMEX,,,REPORT,relatórios e drill-down,FLOW,fluxo ponta a ponta,LAY-24
M-COMEX-Q0434,MODULE,M-COMEX,COMEX,,,REPORT,relatórios e drill-down,DATA,dados e fonte da verdade,LAY-24
M-COMEX-Q0435,MODULE,M-COMEX,COMEX,,,REPORT,relatórios e drill-down,RULE,regra e parametrização,LAY-24
M-COMEX-Q0436,MODULE,M-COMEX,COMEX,,,REPORT,relatórios e drill-down,UX,layout e experiência,LAY-24
M-COMEX-Q0437,MODULE,M-COMEX,COMEX,,,REPORT,relatórios e drill-down,AUTO,automação e tempo,LAY-24
M-COMEX-Q0438,MODULE,M-COMEX,COMEX,,,REPORT,relatórios e drill-down,CTRL,"controle, risco e auditoria",LAY-24
M-COMEX-Q0439,MODULE,M-COMEX,COMEX,,,REPORT,relatórios e drill-down,MET,métrica e observabilidade,LAY-24
